business_id,business_name,owner_name,email,phone,address,city,state,country,zipcode,industry,founded_year,employee_count,revenue,website,status,rating,registration_no,created_at,updated_at
343,"Woods, Graves and Archer",Marcus Vega,adam98@alvarez-garcia.net,854-243-4334,"22423 Renee Rue Suite 134, North Laurie, SD 76182",North Matthewville,Arizona,Cocos (Keeling) Islands,88601,Technology,1986,3425,44435438.56,www.woodsgravesandarcher.com,Active,4.31,Fk-98379385,2024-10-18,2025-08-19
344,"Jimenez, Reynolds and Peterson",Ryan Cox,ymendez@lamb.biz,6882552458,"7323 Arellano Roads Suite 531, West Jennifertown, MT 31291",West Ralph,Maine,Puerto Rico,96751,Healthcare,1982,1257,37359120.87,www.jimenezreynoldsandpeterson.com,Active,3.69,EN-15800798,2021-08-16,2021-09-19
345,Harris-Andrews,Jeff Sheppard,sclark@mitchell-bennett.com,469-960-0031,"9816 Rivera Meadow, Colleenshire, NV 87963",Bakermouth,Colorado,Bermuda,14548,Hospitality,1966,1732,5637756.15,www.harris-andrews.com,Pending,2.77,Jk-99973496,2021-04-06,2023-04-29
346,Davis-Hubbard,William Garcia,toddheidi@pham.biz,+1-370-703-5416x05002,"553 Travis Lock, Colonmouth, SD 68503",Courtneyfurt,North Dakota,Ecuador,74986,Entertainment,1987,1725,73862701.37,www.davis-hubbard.com,Active,4.1,pq-15280205,2021-07-28,2023-03-19
347,Williams-Yang,Kathryn Kim,millertoni@johnson.com,678-469-9142x1479,"26021 Pena Ridges Apt. 041, Davidhaven, MT 73531",Patrickside,New York,Dominica,92383,Retail,1970,3784,53001117.67,www.williams-yang.com,Closed,4.12,gr-59935928,2022-06-17,2024-02-21
348,Thompson-Garcia,Jaime Green,lesliethomas@wright.com,001-879-744-6167x41468,"3039 Lori Isle, Amandafurt, ND 87476",New Vincent,Iowa,Heard Island and McDonald Islands,13683,Entertainment,1967,2318,80525516.19,www.thompson-garcia.com,Pending,3.99,VL-07922178,2024-07-16,2025-07-23
349,"White, Pratt and Blair",Theresa Gray,fsmith@melendez.net,(168)063-6467,"5982 Martinez Valley Apt. 686, Williamshire, MA 09004",Castilloland,Arkansas,Saint Barthelemy,35080,Technology,1979,2916,7845308.13,www.whiteprattandblair.com,Inactive,3.78,NG-58800522,2024-03-17,2025-08-19
350,Huff-Stewart,Tracy Owen,paulvazquez@davila.com,(381)891-2587,"7120 Andrea Wall, Donnaburgh, ME 07926",Calhounfurt,Oklahoma,French Polynesia,47750,Education,2002,3340,10501415.23,www.huff-stewart.com,Inactive,1.1,rp-17073341,2021-06-05,2023-02-24
351,Campbell and Sons,Melissa Holt,veronicabell@porter.biz,001-550-590-9844x68853,"872 Potter Lodge Suite 565, New Chloe, MA 91411",East Patrick,Oregon,United States of America,79411,Finance,1995,1882,75807172.43,www.campbellandsons.com,Inactive,2.97,Hw-19515978,2022-09-14,2023-04-13
352,Morrison Group,Charles Hawkins DDS,amandamatthews@briggs-wright.com,(315)811-0946x26809,"2490 Anthony Path Apt. 586, Scottside, CT 53125",Johnsonburgh,Mississippi,Bahrain,68594,Education,2009,153,54004486.89,www.morrisongroup.com,Active,1.06,nk-67840799,2022-04-02,2023-07-17
353,Rodriguez Inc,Amanda Hanna,bradley14@young.com,140.659.0473x36565,"05882 Shaw Cliff, West Luis, LA 63370",Rodriguezville,Connecticut,Northern Mariana Islands,90919,Real Estate,2025,3764,28011505.13,www.rodriguezinc.com,Inactive,2.51,sz-62387155,2021-10-20,2023-07-30
354,Wade-Sanford,Sean James,doughertyjessica@whitaker-robles.com,759-317-2268x436,"400 Brian Mill, West Erinburgh, GA 66147",Kirkburgh,North Carolina,Samoa,94731,Entertainment,1973,2950,57865387.28,www.wade-sanford.com,Inactive,2.61,Lm-19938815,2025-07-12,2025-08-19
355,"Franklin, Long and Taylor",Lisa Smith,april03@carroll.net,470.652.0463,"44706 Christian Brooks, Cooperfurt, MI 28989",Robinsonstad,Arizona,Spain,77844,Education,1973,1741,53275891.99,www.franklinlongandtaylor.com,Pending,2.25,yg-73551618,2023-02-06,2023-07-19
356,"Ray, Steele and Price",Noah Barron,donhamilton@davis.net,+1-078-411-9896x00458,"65243 Tracey Expressway Apt. 872, Port Donna, NV 86912",Port Jason,Vermont,Slovakia (Slovak Republic),86866,Real Estate,2023,957,39271786.39,www.raysteeleandprice.com,Inactive,3.5,KT-48648738,2021-12-25,2022-12-19
357,Franco PLC,Kristen Lee,gina71@allen.com,226-743-8276,"9703 Anna Flats, West Susanshire, DE 89031",Marcchester,Delaware,Gambia,63093,Manufacturing,1999,4905,99815092.44,www.francoplc.com,Closed,1.95,gb-03829336,2024-07-19,2025-08-19
358,White Group,Stephen Swanson,clarkcourtney@horn.info,(319)282-3996x48625,"49884 Tracy Keys Suite 406, Lake Cody, NY 58433",Arroyoburgh,Delaware,San Marino,60971,Logistics,1983,3591,75590045.13,www.whitegroup.com,Pending,4.84,DA-85898553,2023-05-27,2024-09-08
359,Bowman LLC,Linda Clark,james83@russo-anderson.com,001-412-536-0692x4148,"200 Smith Underpass Suite 678, North Brett, HI 15767",Debbieland,Pennsylvania,Saint Pierre and Miquelon,20781,Retail,1968,1738,48069019.27,www.bowmanllc.com,Closed,4.17,xp-04050557,2023-11-11,2024-01-03
360,Fox and Sons,Lisa Miller,brianwilliams@baxter.biz,001-658-190-8909x99303,"829 Bishop Ramp, Lawrenceland, WI 78042",Mcleanbury,South Dakota,New Zealand,14469,Manufacturing,2019,3168,22999554.32,www.foxandsons.com,Pending,1.63,Ou-35028983,2023-07-29,2024-07-07
361,Ellis Group,Thomas Bennett,johnsonwalter@rose.org,317.228.9329x72443,"498 Brown Mission, South Alejandro, IL 58957",Lucasville,Florida,Gabon,55328,Education,2019,1288,67644284.09,www.ellisgroup.com,Active,4.43,bJ-77612205,2020-12-02,2022-02-24
362,Pineda PLC,Maria Hunt,hevans@richardson.biz,744.605.6655x6015,"6298 Donna Park, Lake Jenna, VA 04189",Lake Michael,Colorado,Pakistan,44787,Education,1982,2783,97841910.64,www.pinedaplc.com,Closed,1.05,nI-98121762,2022-05-09,2023-06-20
363,Moreno-Rivera,Susan Allen,ajimenez@vincent.org,109-378-5918,"PSC 4130, Box 5443, APO AE 10272",New Michelle,Kentucky,Kazakhstan,10512,Manufacturing,1993,3484,5971723.22,www.moreno-rivera.com,Active,3.06,dr-64115898,2022-02-13,2023-10-18
364,Hamilton Inc,Jennifer Farrell,rusherica@jones.com,(097)260-2470,"109 Joshua Circle Suite 433, Kathyhaven, ID 87501",Port Theresa,Alabama,Libyan Arab Jamahiriya,13363,Technology,1956,4949,54578737.08,www.hamiltoninc.com,Closed,3.9,zl-75358264,2024-06-18,2025-08-19
365,"Harper, Lawson and Reid",Maria Byrd,banderson@reed.com,(355)776-6893x552,"125 Courtney Spur, New Jordan, CT 04636",Michellefort,Alabama,Cape Verde,19985,Healthcare,1979,4481,6612849.43,www.harperlawsonandreid.com,Closed,4.87,Hn-88250420,2022-06-05,2024-03-25
366,Porter PLC,Hailey Rich,owenwilliam@wilson-wilson.com,+1-318-601-8050,"48152 Wilson Views, Morrisberg, ND 83260",Port Edward,New York,Eritrea,59295,Finance,1987,3923,43211284.8,www.porterplc.com,Pending,1.01,gM-68841400,2025-04-28,2025-08-19
367,Clark Inc,Darlene Brown,brownstephanie@rodriguez.com,104-785-6820x8046,"7891 Cox Cliff Suite 015, South Robert, FL 21084",Parkertown,Wyoming,Montserrat,88062,Healthcare,1955,1760,4562991.3,www.clarkinc.com,Closed,2.17,hX-70622484,2025-03-15,2025-08-19
368,"Williams, Green and Lopez",Louis Weber,christopher03@cooper-smith.com,798.131.7928x8158,"754 Jill Creek Apt. 850, North Richard, ID 54816",Stephanieville,Rhode Island,Mauritania,68956,Entertainment,1975,4349,72387652.63,www.williamsgreenandlopez.com,Inactive,4.78,Zc-25631883,2021-07-19,2024-03-23
369,Williams-Ward,Lindsay Donovan,pruittalice@rose-simmons.com,9275720396,"6428 Potts Lodge, Dawnhaven, MO 94528",Bergertown,Connecticut,Swaziland,41912,Finance,2021,1826,28483755.76,www.williams-ward.com,Active,3.61,RD-02990991,2021-04-09,2022-09-20
370,Cook LLC,Michelle Pratt,amanda27@mcclure.com,001-622-002-7179x0455,"746 Nicole Ramp, Zamoraview, KY 65864",South Steven,Louisiana,San Marino,90562,Healthcare,1990,3531,21820670.08,www.cookllc.com,Pending,1.73,tr-50276690,2021-01-16,2022-03-28
371,"Brown, Lawrence and Herrera",John Martinez,sullivancrystal@jones-rivera.com,8232579046,"01422 Davenport Villages, Rodriguezland, IA 74419",West Lisabury,Montana,Norfolk Island,29746,Finance,1968,1504,69637865.54,www.brownlawrenceandherrera.com,Closed,4.54,xD-65698242,2021-03-02,2023-01-26
372,"Pearson, Johnson and Patterson",Michael Mcdonald,jessicanewman@miles-brown.com,2456164585,"10984 Leonard Parkways, South Carla, HI 54236",Jeanport,Virginia,Kiribati,72962,Logistics,1966,385,74772625.95,www.pearsonjohnsonandpatterson.com,Inactive,2.49,wA-19191683,2025-03-15,2025-08-19
373,Clark-Taylor,Jessica Hayes,gallowaykim@newman.com,159-856-7098x658,"36879 Jennifer Shore, Dianetown, NM 75098",Martinhaven,Delaware,Mauritania,66776,Healthcare,1955,828,72020805.32,www.clark-taylor.com,Closed,2.99,ai-85145933,2022-01-23,2022-09-04
374,Bryant PLC,Rebecca Garcia,kimrichard@jackson.com,(299)763-2669x16297,"0725 Heather Avenue Suite 183, Reedview, AK 10164",East Michael,Illinois,Puerto Rico,41200,Healthcare,2012,4615,64626829.37,www.bryantplc.com,Closed,2.82,jp-58002122,2020-09-04,2021-10-21
375,"Grant, Ballard and Roberts",Terry Snyder,marshallashley@schmidt-weaver.com,001-489-790-5529x76042,"6324 Woodward Shore, West Chelsea, NC 35067",Lake Leah,Florida,Philippines,36477,Manufacturing,1982,705,50220103.26,www.grantballardandroberts.com,Active,3.67,Ty-15095700,2023-08-19,2025-08-19
376,Green Inc,Susan Beasley,kimberlygomez@carpenter.com,+1-340-813-3943x6723,"790 Stephen Lake Suite 348, Evansport, VA 10652",Port Jessica,Nebraska,Cuba,51260,Hospitality,1970,3644,70554910.17,www.greeninc.com,Active,1.65,dy-34335011,2025-06-15,2025-08-19
377,"Williams, Hunter and Phillips",Christopher Scott,shelleyellis@moore-castro.org,(233)583-8964x106,"Unit 0364 Box 1727, DPO AA 31177",Lake Brianna,North Dakota,Ecuador,24100,Education,1956,1886,52355933.15,www.williamshunterandphillips.com,Pending,2.69,VH-16345768,2023-06-08,2023-09-21
378,Zhang-Levy,Cindy Day,rebeccalee@harris.info,685-269-2325,"4637 Grant Court Suite 840, New Ashleyshire, MD 62201",West Kimberlymouth,Rhode Island,Iran,05996,Manufacturing,1955,183,69365368.19,www.zhang-levy.com,Active,3.06,qt-76632525,2021-06-20,2021-10-09
379,"Taylor, Miller and Copeland",Kevin Esparza,debra50@klein.info,001-062-531-4615x2795,"906 Kevin Way Apt. 634, East Jeremy, MO 51822",New Debra,Idaho,India,04251,Retail,1997,3790,56396184.48,www.taylormillerandcopeland.com,Closed,1.57,Hp-52481560,2022-04-29,2023-07-28
380,Miller-Wilcox,Richard Romero,pattersondakota@rogers.com,2194676093,"5916 Jennifer Forges Apt. 996, West Andreamouth, SC 50447",Matthewstad,Arizona,Germany,13908,Healthcare,1976,778,87362802.76,www.miller-wilcox.com,Pending,4.49,zJ-17815404,2021-01-26,2023-02-24
381,"Sampson, Williams and Young",Kenneth Patterson,thomas82@holmes-leblanc.com,674-216-2207,"8069 Geoffrey Place, Michaeltown, NY 81912",Port Arthur,Massachusetts,Palestinian Territory,52579,Technology,1997,2993,74621819.03,www.sampsonwilliamsandyoung.com,Closed,2.72,Qz-57904455,2024-07-24,2025-08-19
382,Hinton-Harper,Julia Green,samantha80@white-patterson.com,839-960-4894,"1072 Chris Burg, Alvaradostad, AR 61927",New Brittney,Utah,Tajikistan,06513,Finance,1973,4542,36325528.77,www.hinton-harper.com,Closed,4.89,Gt-48361214,2023-09-12,2024-04-18
383,Matthews-Landry,Dawn King,stephanielee@white-davis.com,592-038-7241x1062,"061 Sloan Centers, East Nicolechester, OR 90603",Port Karen,Nevada,Benin,76001,Hospitality,1983,1778,43399334.7,www.matthews-landry.com,Inactive,2.07,Sx-69925815,2024-10-17,2025-08-19
384,"Anderson, Williams and Salas",Steven Garza,ucantu@villanueva-kennedy.com,261-086-5015x5256,"63806 Jessica Walk Apt. 994, Port Karamouth, MO 43490",Johnberg,Arkansas,French Guiana,63704,Retail,2020,4579,26500610.68,www.andersonwilliamsandsalas.com,Inactive,1.43,yb-59202709,2024-12-06,2025-08-19
385,Park-George,Ms. Ashley Garcia,arthur77@ellis-barrera.com,(172)037-8046,"41578 Caleb Courts, South Misty, TX 04683",Ryanmouth,North Dakota,Libyan Arab Jamahiriya,61395,Healthcare,1963,684,48561401.14,www.park-george.com,Active,4.4,ux-41877847,2025-05-17,2025-08-19
386,"Lewis, Simpson and Miller",Robert Garcia,paynerebecca@morris.com,870-894-5507x72771,"5981 Kathryn Route, New Alexandra, NE 91801",East Martin,Wisconsin,Nigeria,69652,Logistics,1999,2682,10516666.19,www.lewissimpsonandmiller.com,Inactive,1.86,Ih-32679885,2024-04-11,2025-08-19
387,Pruitt and Sons,Krista Kim,xquinn@davis-donovan.com,0492926027,"Unit 6894 Box 4768, DPO AA 15089",North Marcus,Michigan,New Zealand,08438,Real Estate,2025,3815,16446626.26,www.pruittandsons.com,Inactive,4.02,qz-86262492,2021-04-06,2023-09-08
388,"Long, Phillips and Montgomery",Molly Johnson,rwolfe@castillo.com,001-001-594-3144,"12837 Ramos Ranch Apt. 598, South Don, MA 53957",Lancemouth,Utah,Malta,65410,Technology,1957,4067,98515382.65,www.longphillipsandmontgomery.com,Inactive,3.97,yb-05577313,2025-06-19,2025-08-19
389,Cardenas PLC,Jillian Lindsey,stonemichael@craig.biz,001-651-407-9642x15991,"04278 Ellison Turnpike, Port Jerry, IL 46210",Tammymouth,Missouri,Tunisia,05950,Real Estate,1953,4777,53682503.72,www.cardenasplc.com,Active,3.14,Xe-15202979,2022-11-10,2025-02-05
390,Duncan-Conrad,Eric Soto,donnahernandez@sampson-graham.com,(997)059-4525x88671,"901 Powell Extension, Cameronland, DE 58077",North Justinstad,Virginia,Pitcairn Islands,07917,Entertainment,1965,246,23343333.67,www.duncan-conrad.com,Closed,1.63,OW-67258644,2022-11-17,2023-12-08
391,"Thompson, Hernandez and Martin",Alexander Zimmerman,arnoldstephanie@bray.info,332-488-6772,"2908 Monica Meadows, Robertsonbury, IL 51504",West Jesse,Massachusetts,Equatorial Guinea,69257,Technology,1951,3918,73072650.55,www.thompsonhernandezandmartin.com,Closed,4.14,TT-94609552,2025-03-17,2025-08-19
392,Allen-Mcgee,Jessica Jacobs DVM,robinsonbrett@dickerson-jacobs.org,001-719-013-4490x923,"14063 Vincent Common, West Lauraborough, IL 31784",Jessicatown,Indiana,Greenland,43174,Entertainment,1966,834,60760996.84,www.allen-mcgee.com,Closed,1.77,af-50444369,2025-08-14,2025-08-19
393,Rodriguez PLC,Susan Cox,maryklein@jensen-carlson.com,733-476-1131,"9337 Lane Turnpike, South Ashley, KY 70094",New Jamieberg,Rhode Island,Denmark,27025,Entertainment,1956,4090,88207264.11,www.rodriguezplc.com,Closed,4.97,tz-99504633,2021-03-10,2021-12-08
394,"Arnold, Gonzalez and Williams",Timothy Sanders,lisasmith@beard.com,633.281.8623x122,"14198 Ashley Run Suite 814, Ryanchester, NC 86637",East Dustinfurt,Vermont,Namibia,57829,Manufacturing,2013,4287,15171814.99,www.arnoldgonzalezandwilliams.com,Inactive,3.6,JT-94628392,2021-01-11,2021-01-29
395,Patel Ltd,Jose Gomez,hansonamanda@peterson.com,559-952-6989x6728,"4467 Annette Trail, Jameschester, HI 50914",New Kylebury,Alabama,Macedonia,38608,Technology,1978,4975,65380705.45,www.patelltd.com,Pending,1.85,Ix-29448526,2023-10-02,2024-11-01
396,Alexander Ltd,Janice Allen,umccormick@bennett.com,666-798-0786x9282,"2532 Kimberly Manor, Lake Richardport, OH 55922",Rogersside,Oklahoma,Armenia,94600,Hospitality,1991,2887,90956161.13,www.alexanderltd.com,Inactive,1.57,wK-20294997,2020-10-11,2022-02-14
397,"Vargas, Stevenson and Smith",Melissa Gardner,christopherroy@cooper.com,(976)309-3184,"214 Moreno Meadows, West Misty, VT 14182",Reyesview,Illinois,Guinea-Bissau,42128,Finance,2010,3481,33522087.49,www.vargasstevensonandsmith.com,Inactive,2.53,aF-20439861,2024-06-05,2024-09-15
398,Garza-Foster,Terry Boyer,norrislaura@butler.com,001-758-313-1699x3372,"925 Tonya Parkways, East Ryanton, WA 41957",Watsonview,Michigan,Fiji,32886,Technology,2003,548,8784071.29,www.garza-foster.com,Inactive,3.35,hP-74708875,2021-01-15,2022-09-02
399,English and Sons,Brian Ramirez,katelyn67@fischer.com,193-200-9350x12465,"2711 Curtis Roads, South Amystad, NJ 72904",Jamesbury,Oklahoma,Suriname,25885,Healthcare,2021,2381,73425814.13,www.englishandsons.com,Pending,4.74,oA-13349708,2020-10-22,2022-12-12
400,Marshall-Edwards,David Wilkins,lorisandoval@fuentes.org,(396)603-2666,"507 Tony Garden Apt. 121, West Charles, OR 64978",New George,California,Denmark,53462,Logistics,2024,2861,94701487.49,www.marshall-edwards.com,Pending,4.49,ru-62192196,2021-05-15,2022-01-30
401,"Woods, Douglas and Smith",Robert Barnes,latasha80@thomas.org,8218806659,"44150 Rick Ranch Suite 651, New Jesse, MA 18999",Stricklandmouth,Vermont,Guam,16302,Retail,1993,2502,83682597.84,www.woodsdouglasandsmith.com,Active,1.49,cj-20442983,2022-11-28,2024-01-01
402,"Lester, Hampton and Ryan",Joyce Martinez,daniellopez@diaz.com,(852)052-1235x64072,"2422 Ernest Forest Suite 768, Port Mary, MI 73572",South Christophertown,Delaware,Benin,69170,Education,1965,428,84273742.16,www.lesterhamptonandryan.com,Active,4.73,go-20610013,2023-04-29,2025-06-05
403,Anderson Group,Sherry Hernandez,ryan77@harris.com,008.786.2114x622,"583 Wallace Roads Apt. 187, Garciamouth, WI 25689",South Aaronmouth,Colorado,Singapore,66040,Real Estate,1956,848,81217207.19,www.andersongroup.com,Inactive,1.61,gw-56264358,2022-03-27,2024-11-26
404,Moore-Ortega,Karen Shepherd,brittany54@richardson-hancock.info,235-063-0026x821,"05666 Gonzales Viaduct Apt. 675, Schneiderfurt, MN 19624",Stephenberg,Wyoming,Bolivia,72085,Real Estate,2025,3366,95688644.97,www.moore-ortega.com,Closed,4.41,BA-85719448,2024-06-14,2025-08-19
405,Harper Ltd,Elaine Park,jamesthompson@hunter.com,984-638-8350,"4984 Amanda Green, Port Jayport, NY 79905",North Jasontown,Arkansas,Saint Martin,09096,Logistics,1952,438,83287093.88,www.harperltd.com,Closed,2.6,Az-48588068,2022-04-09,2024-03-12
406,Mathis-Flores,Jessica Martinez,andersonmichael@floyd.com,(522)117-8895,"409 Deborah Trace, East Jamesview, MT 56674",Kruegermouth,Massachusetts,Lesotho,54303,Education,1995,301,29976784.64,www.mathis-flores.com,Inactive,3.09,Uv-72636583,2021-07-26,2022-06-23
407,"Watson, Green and Brown",Scott Lang,changjason@jones.info,114.487.5550x7953,"5429 Ramos Islands Apt. 217, Jessicamouth, IA 73569",North Juliaton,South Dakota,Western Sahara,56109,Education,2011,745,42448137.19,www.watsongreenandbrown.com,Inactive,3.93,Gl-82400075,2025-05-03,2025-05-13
408,Reeves Inc,Brandon Schultz,joseph61@anderson-weber.com,508-387-7041,"1427 Powell Pike Suite 375, Mitchellville, MT 90290",Fieldstown,Georgia,Guyana,78373,Healthcare,1972,3642,35021159.42,www.reevesinc.com,Active,3.31,SK-11894436,2024-09-26,2025-05-05
409,"Harris, Bryant and Wong",Valerie Lawson,bbrown@johnson-johnson.net,334.049.9202,"9692 Page Plains Suite 976, Guerreroburgh, CA 41008",Micheleberg,Nebraska,Uzbekistan,89080,Entertainment,1958,582,64375586.82,www.harrisbryantandwong.com,Closed,3.4,kD-04243282,2022-09-07,2024-01-19
410,Edwards-Jimenez,Stephen Moore,victoriaconner@edwards.info,(575)568-3201,"7034 Elizabeth Oval, Johnburgh, CT 40100",North Stevenside,Vermont,Moldova,08583,Hospitality,2016,305,97740179.51,www.edwards-jimenez.com,Active,4.5,FD-86453113,2023-10-14,2025-07-08
411,Ellis Group,Ronnie Santos,kingjohn@hall.com,001-483-756-2864x070,"80177 Warner Coves, Markstown, IA 57100",Rebeccahaven,California,Kiribati,02762,Real Estate,1962,3535,26615694.87,www.ellisgroup.com,Pending,4.51,Nk-02813640,2023-12-23,2025-08-19
412,Byrd Ltd,Ashley Perkins,gwillis@meadows.com,032-283-1818,"0240 Molina Estate, Christophermouth, MS 11980",North David,Illinois,Latvia,24919,Entertainment,2002,499,63655925.06,www.byrdltd.com,Inactive,3.5,KF-49675741,2022-09-22,2023-12-17
413,Jacobs-Saunders,Mary Rogers,amy55@beck.com,664-436-2065x269,"90763 Andrew Burgs Apt. 338, East Timothyside, ND 70053",Lake Katherine,Nevada,Myanmar,97787,Entertainment,1983,290,23133232.67,www.jacobs-saunders.com,Inactive,1.36,zm-30839400,2024-02-17,2025-06-21
414,Collins Inc,Tina Woods,lchristian@jones-george.com,622.755.5405x90452,"608 Johnson Isle Apt. 008, Garciamouth, MI 93601",Port Adam,Kansas,Lao People's Democratic Republic,01934,Real Estate,1958,839,49323911.15,www.collinsinc.com,Active,3.56,Kz-26605323,2021-09-03,2022-05-29
415,Khan-Clark,Holly Fisher,nmann@hunt-price.com,+1-548-489-1902x9451,"0975 Margaret Via Apt. 859, New Aaronberg, NY 40667",New Joetown,New York,Trinidad and Tobago,06945,Manufacturing,1963,303,96303805.23,www.khan-clark.com,Inactive,4.18,Lf-68738238,2020-11-21,2022-03-21
416,Carroll Inc,Richard Walker,eric44@white-graham.com,001-694-321-6747x3837,"917 Timothy Views Suite 672, Barnettmouth, IA 50040",North Jennifer,Wisconsin,Switzerland,41229,Real Estate,1988,2182,73234476.63,www.carrollinc.com,Closed,4.88,du-45125349,2022-12-30,2025-06-09
417,Lopez-Contreras,Lindsey Richardson,meyerryan@schneider.com,398.397.3692,"85534 Bell Vista Suite 488, Leontown, SD 42580",North Williefort,North Carolina,Bhutan,20858,Hospitality,1999,4393,40959637.97,www.lopez-contreras.com,Pending,2.86,Hl-74916350,2025-07-12,2025-08-19
418,Anderson LLC,Krystal Wilkins,lawrencesarah@mitchell.com,128-414-8569x497,"095 Miller Squares, East Daryl, MA 58838",New Jillianstad,Oklahoma,Grenada,11668,Technology,2001,2667,62732827.14,www.andersonllc.com,Closed,4.76,oB-16708979,2020-09-10,2022-01-29
419,"Wilson, Johnson and Rios",Edwin Reese,fosterdonald@green.com,705-249-0147x677,"PSC 7014, Box 5617, APO AP 97935",Tylerport,Nevada,Singapore,97483,Entertainment,2016,831,52009513.45,www.wilsonjohnsonandrios.com,Closed,2.17,ds-29814398,2022-05-11,2022-06-07
420,"Best, Bryant and Boyd",Joanne Young,jesseolsen@rogers-wiley.com,2538413253,"923 Montgomery Center Suite 914, North Jessicashire, VT 24042",Wandaville,Utah,Yemen,76246,Hospitality,2005,2748,48313280.62,www.bestbryantandboyd.com,Closed,3.11,EI-51055797,2023-11-19,2025-08-19
421,"Robertson, Collins and Owens",Harold Barron,dana67@stone.com,(147)333-0190x664,"Unit 8006 Box 6695, DPO AP 67898",Elizabethport,South Dakota,Jordan,91152,Logistics,2003,4977,60471808.94,www.robertsoncollinsandowens.com,Pending,4.71,xR-40387053,2022-02-07,2023-01-25
422,Tran Group,Anna Leonard,gaguilar@anderson.com,(530)306-0291x613,"8569 Freeman Hollow, Port Daniel, IL 53898",South Jose,California,Honduras,08421,Finance,2025,4103,36065253.26,www.trangroup.com,Pending,1.82,lI-54941241,2021-03-09,2022-07-24
423,"Parks, Stephens and Day",Angela Chaney,nboyd@mosley.info,001-812-837-5932,"USNV Anderson, FPO AE 80112",Mahoneymouth,Oklahoma,Jersey,67280,Entertainment,1973,1952,72244782.06,www.parksstephensandday.com,Active,1.89,Jh-47902357,2022-12-20,2024-07-01
424,"Ford, Ali and Arroyo",Michael Joseph,grobinson@christian.info,+1-297-514-1909,"0769 Jessica Ports, Lake Jonathanburgh, PA 21954",Millerfort,Nebraska,Ecuador,91566,Entertainment,1987,2442,4510791.99,www.fordaliandarroyo.com,Pending,1.33,GW-54979863,2020-12-14,2021-09-20
425,"Cooper, Weaver and Brown",James Leach,uwright@cabrera.com,650-080-4463x8900,"5800 Richard Avenue Suite 056, East Frank, IA 38549",East Christopher,Rhode Island,Benin,01788,Entertainment,1953,4783,97394903.27,www.cooperweaverandbrown.com,Active,4.03,Cp-43435856,2023-06-08,2025-06-07
426,"Cunningham, Green and Snow",Terri Ross,vconley@smith.com,777-645-7508,"9557 Scott Plains, Cunninghamstad, NC 66709",South Allisonside,New Jersey,Seychelles,14193,Hospitality,1966,3805,85966643.54,www.cunninghamgreenandsnow.com,Closed,1.08,gQ-39295255,2024-04-04,2024-05-19
427,Roberts-Mcclure,Timothy Logan,renee85@caldwell-rios.info,796-373-9193x9949,"8904 Justin Island Suite 450, Stantonland, NM 48383",Lake Cynthiafurt,Washington,Burkina Faso,27951,Hospitality,2015,1465,56084301.32,www.roberts-mcclure.com,Closed,2.17,ao-35007460,2023-05-27,2023-11-01
428,"Ellis, Washington and Odonnell",Christopher Walker,leonard44@martin.net,810.633.5620x91465,"7389 Kim Points, Port Jeromefort, SD 46188",East Tracybury,Kentucky,Switzerland,97652,Manufacturing,1953,3998,87851622.04,www.elliswashingtonandodonnell.com,Closed,1.75,Pk-11418673,2023-03-12,2023-03-20
429,Cline-Mueller,Steven Stewart,amyalvarado@fox-wall.com,001-854-341-9522,"838 Brittany Viaduct, New Jodimouth, MI 17282",Kaneland,North Carolina,Guinea-Bissau,31885,Hospitality,2001,1355,30166425.34,www.cline-mueller.com,Inactive,4.64,Zd-99339396,2022-06-26,2023-06-27
430,Smith PLC,Sarah Williamson,amanda04@smith.com,036.235.4497x577,"847 James Path, Lake Megan, WY 74943",Ericaburgh,Alabama,France,50795,Healthcare,1957,952,397448.86,www.smithplc.com,Active,1.77,wS-90296024,2022-02-01,2022-04-10
431,Clay Inc,Michael Chan,ashleymarquez@thomas.com,(935)399-4577x4500,"3704 Ryan Throughway Suite 334, West Scott, AL 16878",New Jenniferbury,Kentucky,Peru,76792,Logistics,1983,76,71879241.21,www.clayinc.com,Closed,4.21,nW-18619252,2023-02-10,2025-08-19
432,Nguyen-Durham,Kayla Allen,kelly35@sanchez.com,025.373.9176,"76179 King Squares Apt. 921, Morrismouth, NC 14977",Oliviashire,Nebraska,Uruguay,23617,Retail,1955,2811,87818867.06,www.nguyen-durham.com,Inactive,4.92,jQ-51066037,2025-05-14,2025-08-19
433,Espinoza-Davis,David Baker,debra50@snyder.com,(754)494-5777x8868,"9305 Baker Valley Apt. 730, North Larry, HI 16794",Cookside,Missouri,Lesotho,55491,Real Estate,2004,3050,39835991.45,www.espinoza-davis.com,Active,1.22,Qt-52134466,2023-03-05,2023-12-20
434,Dyer and Sons,Susan Stout,erica21@ross-taylor.com,(711)067-5750x1779,"32504 Sullivan Ranch Apt. 701, Dustinburgh, OR 73847",Jessicaside,Massachusetts,Saint Vincent and the Grenadines,59259,Technology,1967,2835,52454747.66,www.dyerandsons.com,Inactive,4.88,dX-54198054,2025-05-19,2025-08-19
435,"Edwards, Miller and Zamora",Jesus Brown,debbiereed@brewer.com,541.701.9627x755,"419 Dean Point Apt. 467, Watkinsberg, IL 09325",Adamston,Florida,Vanuatu,22137,Logistics,1995,4876,9838384.17,www.edwardsmillerandzamora.com,Active,4.97,hD-81437510,2024-09-13,2025-08-19
