business_id,business_name,owner_name,email,phone,address,city,state,country,zipcode,industry,founded_year,employee_count,revenue,website,status,rating,registration_no,created_at,updated_at
4329,Wilson Inc,Joshua Hall,sarah55@moore.com,(287)070-2531x050,"4698 Logan Falls Suite 759, West James, OH 93007",Jessicaview,South Dakota,Azerbaijan,94404,Retail,2019,241,10952459.81,www.wilsoninc.com,Inactive,4.99,qx-97054354,2024-12-21,2025-08-19
4330,Hernandez-Rogers,Laura Cox,kristenmay@carpenter-thomas.com,+1-442-397-2522x755,"41393 Duran Spur Suite 874, Lake Davidstad, VT 17080",Snyderfort,Michigan,Malawi,41974,Hospitality,1997,3769,12955525.4,www.hernandez-rogers.com,Inactive,2.71,Lw-24351875,2024-07-09,2024-11-30
4331,Harris-Brown,Robert Patterson,jonathan86@clark-brown.com,918-179-0916,"9906 Mason Mills, Wilcoxtown, DE 31573",East Melissaport,Vermont,Cote d'Ivoire,62997,Retail,1980,1406,11011694.1,www.harris-brown.com,Closed,4.49,Uj-34723995,2023-05-28,2024-03-13
4332,"Herring, Garcia and Mcintosh",Wendy Odom,samuelcrawford@martinez-jones.info,(169)230-5695,"3421 Romero Station, Lake Richard, HI 55498",Seanville,Michigan,Libyan Arab Jamahiriya,13413,Entertainment,2005,4234,95193553.0,www.herringgarciaandmcintosh.com,Closed,4.13,HU-87973742,2022-01-27,2022-02-06
4333,Perkins-Williams,William Reyes,rachelvaldez@braun-palmer.com,001-643-923-0703x6727,"Unit 9458 Box 5458, DPO AE 12501",Schultzchester,Virginia,New Caledonia,31882,Technology,1978,3134,75850103.99,www.perkins-williams.com,Inactive,3.29,Ke-60739513,2022-05-15,2024-11-19
4334,Hayes and Sons,Clayton Park,jessedavidson@duncan.biz,(166)912-1017,"499 Calhoun Ridge, East Roger, TX 08259",Robertland,Hawaii,Namibia,90392,Entertainment,1985,2969,81989363.21,www.hayesandsons.com,Active,1.38,tw-01975644,2024-05-26,2025-08-19
4335,"Greer, Briggs and Estrada",Crystal Hughes,rlara@luna.info,(553)213-3763,"0908 Joshua Hill, Kiarafort, CA 84935",East Edward,Illinois,Tonga,65792,Technology,1978,3901,93175687.96,www.greerbriggsandestrada.com,Inactive,4.3,nM-53072551,2022-05-21,2022-12-25
4336,Allen Group,Hannah Morgan,robertsadam@newman.net,946-348-0389x47201,"9780 Berger Avenue, Scottbury, TX 17699",Roberttown,Georgia,Costa Rica,11529,Real Estate,1977,1144,33965301.77,www.allengroup.com,Pending,4.59,KI-25792228,2022-11-16,2022-12-15
4337,"Reynolds, Campbell and Hammond",Ryan Graham,victoriawilson@aguilar-moran.com,+1-335-329-8651x49799,"712 Sullivan Streets Suite 825, Jacksonfurt, WV 15025",Carrollfurt,Pennsylvania,Nicaragua,55726,Hospitality,2014,1407,45184821.38,www.reynoldscampbellandhammond.com,Pending,4.45,tS-95480715,2024-03-05,2024-07-28
4338,Walker LLC,Amy Yang,josephwalls@jones.com,+1-953-063-2981x65064,"7748 Heidi Meadows Suite 109, New William, WY 19712",West Bradley,Tennessee,Tunisia,58378,Retail,1984,1029,89559005.54,www.walkerllc.com,Inactive,4.96,SD-49768263,2021-08-04,2022-06-21
4339,"Wilson, Carpenter and Gilbert",Roger Lane,sbrown@donovan.com,+1-289-340-1834x403,"3440 Carrillo Ridge, South Georgechester, DE 80265",West Paul,Michigan,Oman,06558,Education,1951,150,18524848.63,www.wilsoncarpenterandgilbert.com,Pending,1.41,Uk-42530373,2021-11-03,2024-07-03
4340,Costa-Harvey,Matthew Parker,zrowe@coleman.com,091.087.6760x09456,"9252 Warren Wells, West Robinburgh, NE 14552",Port Wesleyfurt,Kentucky,Anguilla,88328,Technology,2007,1856,95487497.92,www.costa-harvey.com,Active,4.85,Ee-95320128,2021-11-09,2022-06-01
4341,"Moore, Strong and Huerta",Jim Webster,collin50@holland.com,+1-369-564-0463x375,"68481 Romero Manors Suite 379, Christopherstad, MD 93085",South Hayden,Massachusetts,Guinea,19729,Hospitality,1957,4474,55774496.21,www.moorestrongandhuerta.com,Active,4.45,iu-42465960,2022-11-21,2024-05-27
4342,"Davis, Taylor and Johnston",Jeffrey Adams,leah59@ford.biz,001-869-574-3373,"31336 Matthew Islands Apt. 189, Lake Dominictown, WA 03434",East Oscar,New York,Ghana,68488,Hospitality,2004,1886,49435721.43,www.davistaylorandjohnston.com,Closed,3.0,cw-97426843,2023-12-17,2025-08-19
4343,"Davis, Hall and Moreno",Adam Wade,elliottpaul@robinson.info,296.359.8919,"3599 Mills Ramp Apt. 651, Thomaschester, IA 73462",Jessicaborough,Hawaii,Sudan,86301,Education,1954,1119,83488739.2,www.davishallandmoreno.com,Inactive,4.65,qB-94509270,2023-12-02,2025-03-05
4344,Stanton-Marquez,Meagan Smith,kimberly94@davis-lopez.com,(930)024-1263x2114,"54781 Sarah Ranch, Carterland, NC 91972",East Karen,Illinois,Monaco,16752,Hospitality,1955,2093,21833449.86,www.stanton-marquez.com,Inactive,1.19,tg-25836728,2022-03-08,2024-04-15
4345,Carter Ltd,Maria Garcia,joseph25@pratt-washington.org,(929)083-0006x36650,"4741 Michael Lights, West Shannon, MT 98482",New Conniechester,Illinois,Kazakhstan,49184,Manufacturing,2003,4787,2107075.5,www.carterltd.com,Closed,4.35,yc-87866493,2022-09-23,2023-03-03
4346,Crosby Ltd,Jerry Warner,smithrussell@fisher.com,599.856.6267x2618,"6023 Gonzales Plains, East Wendymouth, SC 22491",Bookermouth,South Carolina,Honduras,67081,Entertainment,1976,1931,90553389.72,www.crosbyltd.com,Active,4.61,Rw-74013093,2023-04-27,2024-01-05
4347,Villa-Martinez,Jordan Santos,janetevans@lee.com,(664)563-1736x01578,"10151 Danny Cliff Suite 035, South Stephanieborough, ND 64649",West April,Alabama,Tokelau,22299,Logistics,1989,3376,57240975.61,www.villa-martinez.com,Closed,3.94,CS-32154695,2024-05-05,2025-02-09
4348,Mclaughlin PLC,David Norton,aaron75@huber.biz,(980)724-5037x8732,"PSC 8840, Box 9909, APO AP 74409",Cummingsshire,New Jersey,Tajikistan,33538,Manufacturing,2020,2817,8958040.96,www.mclaughlinplc.com,Closed,2.36,fD-76010617,2022-01-27,2022-06-09
4349,Brown and Sons,Frances Foster,april51@baxter.org,(247)930-9326x6809,"01663 Amy Shoals Suite 029, Shawborough, MD 57552",New William,Vermont,Guam,13185,Technology,1960,2929,26262268.42,www.brownandsons.com,Pending,3.31,BX-05174595,2024-01-16,2025-08-19
4350,Adams LLC,Vincent Smith,jfry@spencer.com,8545459172,"810 Conway Mills, Woodsmouth, NC 59127",Scotthaven,Washington,Turks and Caicos Islands,63036,Technology,2012,1925,57355102.69,www.adamsllc.com,Closed,3.84,NJ-35371094,2021-03-29,2022-08-04
4351,"Scott, Yates and Keller",Beverly Graham,sjohnson@tapia-martin.com,+1-874-716-4551x2841,"73408 Walker Shores Apt. 727, New Barbaramouth, IL 10876",Adamland,New Mexico,Luxembourg,42434,Finance,1964,281,13493837.99,www.scottyatesandkeller.com,Pending,3.47,Cj-28630238,2021-08-29,2022-05-10
4352,Mccarty-Howell,Anthony Brown,bgilmore@nelson.com,(040)378-3940x658,"103 Davis Gateway Apt. 168, East Amber, WI 04062",Mileschester,West Virginia,Saint Barthelemy,69586,Entertainment,2009,1579,22755688.74,www.mccarty-howell.com,Active,3.54,gI-76745550,2024-07-13,2025-08-19
4353,Phelps-Cox,Brian Nelson,hdelgado@cuevas.net,001-390-754-2125x31117,"1334 Sanders Crossroad, Port Stevenburgh, UT 36333",West Catherine,Wisconsin,Equatorial Guinea,83865,Real Estate,1964,1958,72789651.25,www.phelps-cox.com,Pending,1.2,Zp-00522114,2023-05-26,2024-03-29
4354,Shepherd-Harper,Joshua Moore,brenda42@gross-weber.com,(469)436-8135x285,"9072 Ryan Trail, Lake Ashleyfort, SD 56125",Kingmouth,West Virginia,Niger,37274,Healthcare,1989,2144,33254425.48,www.shepherd-harper.com,Active,2.57,rV-31876614,2022-10-18,2025-06-08
4355,Smith PLC,Randall Robertson DDS,mallory74@howard.net,3526951372,"9146 Wong Field, Petersonview, WY 96001",Gloverchester,Washington,Mayotte,20311,Healthcare,1960,960,84188054.31,www.smithplc.com,Active,1.68,wK-09278064,2021-03-23,2022-08-29
4356,Roach Inc,Christina Oneill,xcampos@miller.com,954.145.1379,"USCGC Andrews, FPO AA 33800",East Angela,Indiana,Bermuda,43586,Hospitality,1997,2503,9554352.54,www.roachinc.com,Pending,3.12,qL-91903028,2024-10-07,2025-08-19
4357,"Scott, Wells and Daniels",Kim Martinez,emilydouglas@clark.com,001-716-032-9323x307,"567 Gordon Hills, Feliciaport, ID 16802",Lake Jessica,Missouri,Bermuda,35413,Logistics,1981,1205,44955363.65,www.scottwellsanddaniels.com,Active,3.84,MS-81349045,2024-10-09,2025-02-08
4358,"Dunn, Clements and Smith",Robert Morris,stevenstheresa@marks.com,+1-104-178-7921x4698,"22390 Allen Stravenue, Vanessachester, VA 32854",North Amyton,Iowa,Spain,47139,Logistics,2022,2018,50381041.16,www.dunnclementsandsmith.com,Closed,3.94,jv-30820818,2022-05-13,2022-10-16
4359,"Castillo, Collins and Haas",Terry Murphy,scott40@henderson.net,585-084-9701,"9283 Shields Greens, Lloydfurt, MN 68578",West Curtistown,Idaho,Northern Mariana Islands,91574,Finance,1961,3112,87794811.67,www.castillocollinsandhaas.com,Active,2.93,Rz-92944670,2023-03-25,2023-12-04
4360,Stone and Sons,Heather Jones,sellersnatasha@wyatt-nguyen.org,942-973-6553x703,"51353 Heather Terrace, West Haileyburgh, IN 37679",West Steventown,Delaware,India,19265,Entertainment,2005,1469,80443463.22,www.stoneandsons.com,Inactive,3.41,Jy-71096396,2021-02-19,2023-01-18
4361,"Molina, Ward and Garza",Jeremy Moore,pamelahiggins@robinson-alexander.org,333.409.7608,"USNV Bradshaw, FPO AP 56806",West Kathyhaven,West Virginia,China,55627,Finance,1989,4021,92386146.27,www.molinawardandgarza.com,Inactive,1.08,hq-09834979,2022-08-13,2025-03-03
4362,Brown Inc,Cathy Adams,hendrickstyler@white-griffin.biz,(886)668-1011,"8014 Anderson Spur, Douglasfurt, WY 56822",Reynoldsshire,Arkansas,Mayotte,71957,Healthcare,1977,3504,10145998.22,www.browninc.com,Closed,4.69,BI-95072640,2024-04-24,2025-08-19
4363,Hale Group,Christopher Sullivan,pgutierrez@curry-morales.biz,979-705-4343,"12281 Turner Crest, Campbellborough, MS 07070",Davidchester,Indiana,Kyrgyz Republic,95850,Finance,2000,4413,42708110.34,www.halegroup.com,Closed,1.38,eJ-63563357,2023-10-17,2025-02-25
4364,Gonzalez-Olsen,Melissa Mcmillan,michaelbaker@castillo.org,733-264-4358,"287 Matthew Path, South Joseph, NV 38690",Leeland,Georgia,Cocos (Keeling) Islands,72747,Technology,1955,834,69223868.67,www.gonzalez-olsen.com,Active,2.28,Uj-75314750,2021-10-11,2023-02-26
4365,Taylor-Wilson,Olivia Miller,normancrystal@durham.com,(501)466-2327,"USNS Spencer, FPO AP 60296",Hopkinstown,Mississippi,Macao,93823,Hospitality,1969,4137,86494702.08,www.taylor-wilson.com,Pending,2.62,is-12285275,2025-02-02,2025-08-19
4366,White PLC,Robert Montes,johnsonderek@powell.com,8383484031,"Unit 5545 Box 6529, DPO AA 07950",West Kimberlyberg,Indiana,Libyan Arab Jamahiriya,92781,Retail,1954,2921,28167969.87,www.whiteplc.com,Active,4.87,ZF-00520719,2025-05-30,2025-08-19
4367,Moran Ltd,Daniel Harrison,jlee@barrett-collins.com,001-898-485-7261x788,"59003 Brooks Forges, Cooperberg, IN 13504",South Amandamouth,Georgia,Mongolia,65651,Healthcare,1951,3980,39579933.01,www.moranltd.com,Pending,2.92,VC-08081677,2022-09-20,2023-10-03
4368,Wallace Inc,Colton White,david01@torres-king.info,+1-137-552-2287x92867,"1880 Arthur Union Suite 240, Robertberg, NY 84518",Port Robertborough,Iowa,Oman,66708,Education,1990,606,40501190.33,www.wallaceinc.com,Inactive,3.49,Bp-03824966,2024-04-01,2025-08-19
4369,Edwards Ltd,Angela Smith,kellerronald@morrison.net,664-584-0184,"2020 Smith Union Suite 418, East Noah, HI 58146",Gibsonhaven,Delaware,Israel,92139,Education,1967,3617,78041080.19,www.edwardsltd.com,Active,3.72,UJ-27846633,2020-11-08,2021-09-15
4370,"Gutierrez, Gibson and Rivera",Jennifer Smith,jordanhernandez@bell.com,(187)645-7931x0308,"309 Rodriguez Courts, West Thomasberg, SD 70846",East Brett,Wisconsin,Isle of Man,01730,Hospitality,1961,4746,93714580.56,www.gutierrezgibsonandrivera.com,Inactive,1.72,Mw-56263894,2025-06-08,2025-08-19
4371,Morton-Stokes,Sheryl Ferguson,melissa99@davis-johnson.org,+1-721-343-5642x9193,"Unit 8362 Box 0465, DPO AA 44088",South Kendra,Ohio,Benin,16299,Retail,2002,2187,91332224.27,www.morton-stokes.com,Closed,3.35,Iq-16447433,2024-02-09,2025-02-01
4372,Hurley Group,Christopher Wong,holmesalexander@nichols-russell.com,7043506505,"229 Brandon Corner, West Toddbury, WV 59431",West Kaylaside,West Virginia,Japan,32911,Manufacturing,2017,1901,54813165.68,www.hurleygroup.com,Inactive,2.15,rr-04682389,2022-02-23,2022-10-25
4373,Perez-Nunez,Eric Duran,kimberly06@robinson.com,001-330-877-3782x645,"65993 Andrea Alley Suite 328, South Vincentmouth, WA 29887",Jochester,Alaska,Eritrea,63973,Finance,1970,2183,11601373.31,www.perez-nunez.com,Closed,3.95,ZV-28615570,2020-10-12,2023-04-09
4374,Blair and Sons,Adriana Mosley,wilsonbrianna@saunders-love.com,388.698.7870x12016,"0843 Torres Hills Suite 562, North Julie, CO 52205",South Wesleymouth,Oregon,Nicaragua,88816,Logistics,2001,2981,10530854.81,www.blairandsons.com,Inactive,1.14,Bh-31342233,2021-12-04,2022-06-07
4375,Galloway and Sons,Barbara Hansen,davidjohns@elliott.com,+1-255-954-1349x014,"331 Barnett Glen, East Johnshire, MA 28397",Lake Michael,Wyoming,Netherlands,42427,Finance,2014,569,68038137.07,www.gallowayandsons.com,Active,1.43,TP-55684196,2025-06-02,2025-08-19
4376,Jones PLC,Mary Baker,thomasrobert@chaney.net,787-081-6054x133,"574 Thomas Bridge, Lake Jacqueline, IN 71156",Johnberg,California,Senegal,65451,Real Estate,1958,378,22957703.4,www.jonesplc.com,Closed,3.38,BC-83886199,2021-04-13,2022-02-19
4377,Johnson-Escobar,David Reyes,schmidtwillie@bernard-little.biz,6050220410,"USNV Gardner, FPO AE 09291",West Pamela,Texas,Iceland,60343,Education,1960,1463,54628070.78,www.johnson-escobar.com,Closed,2.66,ne-15185718,2021-03-15,2022-04-23
4378,"Horton, Mack and Riggs",Nicholas Hill,robbinsjohn@wilson.biz,033-275-1423,"5627 Hernandez Turnpike, Davidfort, KS 63746",Tinafort,Hawaii,Uruguay,25714,Finance,1989,4069,99886363.38,www.hortonmackandriggs.com,Active,2.06,dk-72556554,2024-12-21,2025-05-18
4379,"Fowler, Simon and Patterson",Tim Anderson DVM,carolwashington@morales.biz,802.761.5818x7874,"784 Emily Stravenue Suite 239, South Raybury, CA 16837",Lake Alicialand,Wisconsin,Chile,21751,Finance,1993,3249,48839132.41,www.fowlersimonandpatterson.com,Pending,4.68,wB-48983936,2023-04-03,2025-07-02
4380,"Little, Farmer and Page",Dalton Olson,margaret67@lopez-green.com,270.626.0869x8300,"636 Fitzgerald Ramp Suite 694, Lyonston, GA 84427",Nicolechester,New Mexico,Comoros,77890,Entertainment,1961,4175,83993322.13,www.littlefarmerandpage.com,Pending,1.52,Jw-11426886,2024-07-31,2025-08-19
4381,"Arnold, Thomas and Waller",Michaela Harris,stephen20@farmer.com,001-330-086-4029x96580,"30881 Riley Lane, Sandersland, PA 12050",West Brandon,New Hampshire,Switzerland,40162,Entertainment,1967,1903,20665119.77,www.arnoldthomasandwaller.com,Closed,1.38,oe-63246346,2021-07-05,2023-08-14
4382,Martin-Roberts,Penny Marshall,jacobmartinez@rogers.net,593.822.5475,"177 Anna Gateway, West Donnabury, AL 26043",Josephmouth,Hawaii,Christmas Island,16110,Manufacturing,1993,1457,50310441.14,www.martin-roberts.com,Pending,1.73,yS-44703135,2021-01-22,2021-11-20
4383,King Ltd,Daniel Williams,hicksjesus@wells.com,001-831-878-3768x063,"4705 Lauren Meadow Apt. 787, Port Sarahland, TX 66798",East Jeanne,Indiana,Libyan Arab Jamahiriya,17627,Real Estate,1973,1823,74585548.66,www.kingltd.com,Active,1.25,GX-61051272,2022-08-09,2024-02-20
4384,"Lambert, Edwards and Martinez",Jasmine Adkins,dawn79@larson.com,001-987-984-7409x8038,"0680 Carey Harbor, North Patrick, GA 12659",Lake Tammymouth,Wisconsin,Paraguay,57997,Manufacturing,1987,3397,43436465.14,www.lambertedwardsandmartinez.com,Closed,2.81,GI-10450801,2023-04-18,2024-09-15
4385,"Delgado, Hoover and Crawford",Kathy Roach,ricky82@stafford-robles.org,001-278-209-8954,"98206 Scott Shoals Apt. 722, Hallside, AK 63519",Lake Walter,Nevada,Djibouti,56680,Technology,2014,2316,58603249.85,www.delgadohooverandcrawford.com,Closed,2.49,UE-35614154,2024-01-01,2025-01-21
4386,"Farrell, Sanchez and Rodgers",Emma Ramos,qmclaughlin@garcia-walls.com,+1-859-864-5396x21308,"320 Vanessa Hollow Suite 681, Port Chadbury, TX 18982",East Stephanie,Maine,Ghana,29920,Manufacturing,1975,4194,22151781.66,www.farrellsanchezandrodgers.com,Inactive,4.81,Jp-91489539,2022-03-07,2024-04-09
4387,Dalton and Sons,Hector Davis,iwatkins@davenport-cox.biz,(339)756-1112,"6071 Dixon Mountain Apt. 153, Fullerchester, MT 02348",Christopherfort,Virginia,Tokelau,33791,Manufacturing,1998,2413,88839705.81,www.daltonandsons.com,Closed,1.44,LZ-99617298,2021-12-08,2022-03-11
4388,Davis Group,Angela Williams,wwilliams@juarez.net,017.806.0406,"4487 Owens Green Apt. 896, Hunterchester, DE 40823",Olsonfort,New York,Mauritius,93918,Finance,2011,835,5046923.86,www.davisgroup.com,Active,1.19,Aa-04905182,2022-03-31,2022-05-11
4389,Aguirre-Fox,Sean Sellers,ronald64@marshall.com,0079337576,"892 Jeffrey Valleys Suite 259, Mendozaview, CO 18394",Smithland,New Mexico,Switzerland,26756,Finance,2005,2255,29631467.37,www.aguirre-fox.com,Closed,1.42,EW-89611052,2025-03-18,2025-08-19
4390,"Hartman, Moore and Fields",Melinda Taylor,david38@bennett-torres.com,4183775797,"73128 Claudia Inlet, Johnsonview, AL 27299",Troyview,Wisconsin,Nicaragua,65294,Manufacturing,1958,41,14536947.87,www.hartmanmooreandfields.com,Active,2.49,Xu-44257586,2024-08-16,2025-03-16
4391,Jennings-Mendoza,Chad Gonzalez,anthony18@johnson.com,(885)679-7598x69617,"5923 John Station Apt. 616, Madisonchester, KS 48987",Amberfurt,West Virginia,Syrian Arab Republic,41066,Retail,1958,2688,3262248.82,www.jennings-mendoza.com,Active,4.83,Qe-04305430,2022-04-06,2023-11-21
4392,"Austin, Martinez and Jimenez",Melissa Olson,boylepaul@collins.com,657-881-8074x738,"75609 Kristy Crescent Apt. 430, Port Johnathan, KY 06297",Morganmouth,Washington,Madagascar,38723,Education,2011,3735,40268605.37,www.austinmartinezandjimenez.com,Pending,2.39,LM-12707961,2024-12-25,2025-06-16
4393,Barry Inc,Richard Howell,norman12@moss.com,+1-703-610-4508x235,"825 Hernandez Grove Suite 244, South Jaime, OR 88241",Wilsonshire,Montana,Jordan,51857,Technology,2012,3066,27584372.74,www.barryinc.com,Pending,4.83,aX-08460358,2023-12-29,2025-08-19
4394,"Pollard, Rogers and Dominguez",Ashley Parker,ecohen@mitchell.com,+1-806-666-8885x186,"6983 Collins Falls, Williammouth, OH 70697",Lake Michelleville,North Carolina,Kenya,44626,Technology,1986,681,71331461.84,www.pollardrogersanddominguez.com,Pending,1.15,he-48834225,2021-04-13,2022-03-26
4395,Trevino LLC,Mary Bennett,lcook@brown-stevens.info,+1-206-649-3222x1675,"2963 Susan Common Suite 697, Andradeshire, NE 32209",Melissaberg,Michigan,Cambodia,10462,Healthcare,1980,2721,67143187.84,www.trevinollc.com,Closed,3.44,bn-03535394,2023-11-08,2025-06-10
4396,Allen-Smith,Alexander Taylor,garciacrystal@jackson.info,+1-922-198-3745,"950 Veronica Union, Annaside, NC 65299",New Richard,Illinois,Nicaragua,95975,Logistics,1991,1651,23580265.36,www.allen-smith.com,Inactive,2.18,Sa-39625029,2022-04-17,2022-11-21
4397,Browning-Case,Yolanda Sullivan,lroberts@walters.net,+1-026-815-2147x0418,"167 David View Suite 134, New Christine, LA 40934",Edwardston,Vermont,Cuba,05362,Real Estate,2001,1212,8454065.36,www.browning-case.com,Pending,1.45,en-71676074,2025-06-26,2025-08-19
4398,Rubio LLC,Vanessa Willis,jeremyharper@hall.com,(221)631-3825,"33059 Tanner Villages, Lake Stevenburgh, RI 49567",Paulton,Virginia,Armenia,25002,Technology,1963,3047,95612737.4,www.rubiollc.com,Inactive,3.15,WY-70907037,2021-05-17,2022-04-03
4399,"Bradshaw, Wiggins and Phillips",Andrea Howard,brian14@nguyen.com,605.589.8198x8974,"376 Christopher Crossroad Suite 410, Dixonshire, NJ 09339",Stephenmouth,Missouri,Cayman Islands,35454,Retail,1981,657,35369498.12,www.bradshawwigginsandphillips.com,Inactive,3.84,IM-89649958,2023-05-08,2023-07-09
4400,"Smith, Trujillo and Johnson",Lori Brown,wagnermary@johnson.com,622-123-5548x1991,"240 Michael Isle, Davidville, MA 32205",East Robinside,Pennsylvania,Saint Helena,72117,Manufacturing,2020,649,83917470.05,www.smithtrujilloandjohnson.com,Pending,4.4,QM-60990539,2021-12-02,2023-01-16
4401,Hanson-Price,Nathan Craig,edavis@choi.com,933-894-3277,"USNV Moore, FPO AE 29656",Paulaview,Utah,Kiribati,15251,Education,1971,1083,40716912.88,www.hanson-price.com,Active,1.26,rD-94581723,2021-11-02,2022-10-22
4402,Smith-Sims,Rachael Brown,eshaw@farmer-chandler.com,983.071.1617x434,"382 Melissa Ford, Port Jonathan, ID 95054",East Shelia,Utah,Martinique,82192,Hospitality,1976,34,65924241.4,www.smith-sims.com,Pending,1.21,vM-77739613,2022-09-26,2025-05-31
4403,Gamble-Hunt,Janet Morales,robertnovak@castro-reilly.biz,+1-313-628-1117x7889,"7211 David Underpass, South Sharon, NC 69090",North Nancyberg,Delaware,Aruba,56742,Manufacturing,2021,267,14080071.96,www.gamble-hunt.com,Closed,4.42,Cz-23033770,2023-05-17,2024-12-09
4404,Arnold LLC,Gregory Stone,corymiller@mann.com,875.695.1718x5365,"754 Anderson Locks, North Sylvia, TN 57850",Austinside,Kentucky,France,34826,Entertainment,1967,189,66841099.29,www.arnoldllc.com,Pending,4.55,vj-67103715,2021-04-17,2022-03-21
4405,Dickerson-Davis,Joseph Brown,spencersmith@pham.com,388.085.3130x270,"2112 Frank Loaf Suite 591, Andreaside, CA 18299",Sandramouth,New York,Anguilla,86570,Retail,1990,3679,35094777.11,www.dickerson-davis.com,Pending,4.56,JR-89292682,2021-03-31,2022-05-12
4406,Mckinney-Norman,Jeffrey Santiago,ryan76@lawrence-roberts.com,(799)741-0974x712,"7009 Hall Trail Suite 193, West Heidi, NY 57138",South Cynthiaborough,Indiana,Peru,38333,Education,2008,76,69057828.8,www.mckinney-norman.com,Active,2.66,nN-57891227,2023-08-06,2024-11-10
4407,Smith-Walker,Bonnie Hunter,matthewmoreno@bruce.net,001-735-023-8413x194,"USCGC Becker, FPO AA 06285",Lake Melissa,California,Antigua and Barbuda,81613,Real Estate,2019,3943,68138960.57,www.smith-walker.com,Closed,3.78,ci-67883895,2021-04-02,2023-08-25
4408,"Green, Dean and Davidson",Robert Morales,matthew53@thompson.com,358-801-2676x68200,"483 Adam Parkway, South Abigailside, MS 20751",New Craigside,Nebraska,Brunei Darussalam,41062,Finance,1966,1903,82971170.88,www.greendeananddavidson.com,Closed,4.34,cN-07907194,2025-08-09,2025-08-19
4409,Morrison-Edwards,Jason Bowen,riveradebra@barnes.com,001-407-974-4141,"71596 Judith Brooks, South Timothyfurt, ID 62161",Emmaville,Kentucky,Papua New Guinea,91580,Manufacturing,1957,3126,47591651.12,www.morrison-edwards.com,Active,2.84,EW-25580959,2023-10-12,2024-10-03
4410,Rogers-Castillo,Jennifer Miranda,gregorygonzalez@brown.com,320.384.4332x09846,"08260 Amy Loaf, Charlesberg, DE 96670",East Monicaland,California,Andorra,20446,Logistics,2017,970,39758717.36,www.rogers-castillo.com,Active,2.23,pS-57540010,2021-02-20,2023-04-28
4411,"Griffin, Knight and Baker",Reginald Pierce,justinchen@palmer.biz,(309)657-1089x63402,"33520 Debra Estate Apt. 274, Boltontown, MD 27459",Smithfurt,Nevada,Bahamas,60249,Logistics,2006,551,72066090.55,www.griffinknightandbaker.com,Closed,1.33,yv-67815025,2022-05-16,2022-10-15
4412,Reynolds-Jones,Andres Caldwell,jasoncarter@smith.com,+1-282-125-1553,"047 Joseph Crescent Apt. 371, West Diana, DC 76261",New David,Missouri,Haiti,45464,Healthcare,1997,2775,6192560.79,www.reynolds-jones.com,Pending,2.26,Px-74644140,2023-10-02,2025-08-19
4413,Chaney and Sons,Melissa Trevino,mtrevino@hart-reyes.biz,+1-815-429-5205,"56765 Benjamin Street Suite 798, Port Jennifer, TX 63608",Travisfurt,Arkansas,Guam,61102,Real Estate,2001,2934,20918926.41,www.chaneyandsons.com,Active,3.16,VS-27519428,2021-03-31,2022-11-02
4414,"Patterson, Williams and Green",Sarah Jones,jessicamartinez@greene.com,014.823.5335x97540,"25779 Steven Tunnel Suite 453, Davisport, SD 66530",Port Ethanbury,Nevada,Guernsey,48699,Manufacturing,1994,3310,85385112.26,www.pattersonwilliamsandgreen.com,Active,1.86,xZ-30521544,2025-03-13,2025-08-19
4415,Brown LLC,John Rogers,nicholashurley@hubbard.org,269-331-6327,"56853 Kemp Ferry, Jenniferville, AZ 35350",West Jeffreyfurt,Hawaii,American Samoa,74500,Entertainment,1980,269,60814367.19,www.brownllc.com,Active,4.83,Dc-80923170,2023-08-19,2025-05-26
4416,Peterson Inc,Eric Lloyd,robert72@scott-smith.org,815.710.2279x198,"030 Rogers Forges Suite 442, Olsonmouth, MN 98242",East Henry,New Hampshire,Estonia,61854,Healthcare,2021,1372,11622864.38,www.petersoninc.com,Closed,3.29,qp-70391021,2023-12-26,2023-12-29
4417,Fisher Ltd,Connie Beltran MD,leejerry@barton.biz,+1-672-773-8787x4654,"762 Russell Extensions Apt. 352, East Paulabury, ME 12799",West Meganview,Maryland,Armenia,68362,Manufacturing,1965,3176,1875047.67,www.fisherltd.com,Pending,3.31,SW-18194522,2022-10-30,2023-10-14
4418,Weeks LLC,Tara Hernandez,ashleyjenkins@terrell.com,+1-216-151-8527x820,"USCGC Armstrong, FPO AP 87059",Scottton,New Hampshire,French Guiana,29669,Hospitality,1967,4104,1615838.3,www.weeksllc.com,Active,3.65,Ra-43997453,2021-09-21,2022-02-15
4419,Noble Group,Mrs. Shirley Hunter,kellywebb@huffman.com,(419)598-3851x0022,"727 Wendy Valley, Lake Christina, MI 54299",Lake Sandraberg,Massachusetts,Nepal,78773,Hospitality,2006,565,37749916.89,www.noblegroup.com,Pending,1.21,yE-74695576,2023-09-21,2024-02-03
4420,Johnson Group,Randy Strong,kevin34@lewis.org,095-808-8856x03810,"5987 Kevin Island, Churchville, CT 53098",New Mitchell,South Dakota,Madagascar,92878,Real Estate,1972,3591,85505234.79,www.johnsongroup.com,Active,3.26,wu-67457203,2022-01-16,2023-08-01
